5521.32764,-4.39207,3.67739,119.72992,54.72777,347.10886,5.15567,779.1507
5414.73047,-4.38146,3.67739,119.71578,54.79293,346.69086,5.11742,776.26422
5442.7832,-4.37371,3.67739,119.71098,54.83348,344.21957,5.07263,772.85931
5542.36768,-4.37995,3.67739,119.71098,54.81394,344.81149,5.07351,772.92584
5465.59131,-4.35985,3.67739,119.70698,54.83825,344.85019,5.11422,776.13879
5451.55713,-4.38998,3.67739,119.73752,54.80533,345.5675,5.11597,776.15344
5454.59961,-4.3763,3.67739,119.7445,54.80873,349.19785,5.11433,776.19635
5457.6416,-4.38167,3.67739,119.75147,54.79274,345.69888,5.11539,776.12103
5465.79541,-4.39789,3.67739,119.75845,54.78183,347.76685,5.15322,777.50305
5479.26318,-4.4111,3.67739,119.74313,54.77091,346.5752,5.13893,777.90143
5492.73047,-4.39756,3.67739,119.75323,54.76937,347.79617,5.15575,779.1637
5472.16846,-4.40861,3.67739,119.73429,54.74889,347.04782,5.14817,778.25452
5427.97852,-4.38646,3.67739,119.75197,54.77742,349.67221,5.13941,777.92627
5435.60791,-4.38382,3.67739,119.7453,54.75096,346.9202,5.16315,779.70197
5497.14893,-4.40511,3.67739,119.75126,54.7492,346.2384,5.18747,781.55756
5464.3623,-4.40835,3.67739,119.76319,54.71199,346.45554,5.14004,777.9718
5406.50146,-4.41708,3.67739,119.76949,54.70988,348.37564,5.1721,779.2077
5507.14941,-4.3891,3.67739,119.75989,54.67922,345.84854,5.11511,776.08868
5465.69971,-4.40041,3.67739,119.78484,54.6734,346.98358,5.08632,772.5379
5442.15186,-4.41971,3.67739,119.76715,54.65624,347.94659,5.19543,782.15759
5518.34326,-4.43578,3.67739,119.77621,54.63147,347.67087,5.17649,779.32794
5507.75586,-4.3946,3.67739,119.76416,54.62957,345.86615,5.11795,776.30341
5453.07617,-4.36082,3.67739,119.76461,54.65805,348.41049,5.12513,776.84821
5438.26465,-4.36815,3.67739,119.77375,54.64067,346.66016,5.12583,776.57623
5423.45313,-4.37641,3.67739,119.78289,54.70918,345.15875,5.13634,777.69751
5414.57568,-4.38397,3.67739,119.78214,54.72887,347.19409,5.12198,774.37219
5466.06592,-4.38046,3.67739,119.77695,54.76973,345.60211,5.08877,774.08783
5517.55615,-4.37914,3.67739,119.77175,54.85773,346.84186,5.11395,771.96619
5468.18945,-4.39408,3.67739,119.76655,54.82915,346.82993,5.13324,777.46045
5446.46484,-4.36545,3.67739,119.76135,54.85397,348.88696,5.1325,777.39905
5469.76318,-4.39793,3.67739,119.76656,54.88526,347.4408,5.13439,775.50464
5493.06152,-4.38006,3.67739,119.77851,54.91769,347.11615,5.13279,777.42926
5489.11426,-4.3928,3.67739,119.76937,54.89806,345.84308,5.12442,778.00171
5442.40723,-4.38666,3.67739,119.76023,54.88253,345.44943,5.0978,774.77356
5431.57666,-4.37537,3.67739,119.77178,54.86831,348.84189,5.15954,779.34576
5498.3374,-4.40698,3.67739,119.77454,54.88152,346.71768,5.13415,776.88947
5456.44189,-4.39885,3.67739,119.76305,54.82307,347.07959,5.10637,775.7052
5414.54639,-4.41191,3.67739,119.7763,54.8224,345.12579,5.13762,777.7912
5433.38818,-4.37796,3.67739,119.78433,54.8133,347.59998,5.1243,776.78143
5452.90576,-4.3879,3.67739,119.77951,54.78889,346.53702,5.14013,778.32629
5465.48486,-4.39364,3.67739,119.77469,54.76836,347.77725,5.10824,775.55017
5477.19678,-4.39524,3.67739,119.76987,54.72876,348.08011,5.12882,777.12848
5484.19385,-4.38947,3.67739,119.76505,54.70553,347.17722,5.14918,777.98291
5442.75293,-4.36979,3.67739,119.76023,54.68411,346.58179,5.14395,775.12531
5401.3125,-4.3529,3.67739,119.77709,54.66967,345.83685,5.10851,776.61353
5424.63672,-4.38598,3.67739,119.75941,54.63776,346.86337,5.13242,777.40131
5448.70801,-4.39214,3.67739,119.77003,54.62447,346.24725,5.08357,773.6925
5468.71875,-4.39004,3.67739,119.77638,54.543,345.95901,5.17158,780.3598
5488.68311,-4.38255,3.67739,119.7625,54.55349,347.98282,5.06806,772.50842
5508.64697,-4.38155,3.67739,119.73304,54.50623,345.65338,5.10071,775.61993
5494.46729,-4.35093,3.67739,119.72745,54.47528,347.84903,5.1033,775.19196
5444.521,-4.39715,3.67739,119.72214,54.45764,347.45853,5.09109,774.26447
5437.66748,-4.42626,3.67739,119.71683,54.39793,347.14401,5.07935,773.37146
5436.23291,-4.38085,3.67739,119.71152,54.45634,345.83847,5.1067,774.96558
5434.79883,-4.40243,3.67739,119.7062,54.40408,346.92215,5.11014,775.7113
5453.5791,-4.38825,3.67739,119.73602,54.35876,346.06619,5.16329,778.6499
5472.60107,-4.40031,3.67739,119.73975,54.36875,346.86987,5.09203,774.33594
5480.69434,-4.40314,3.67739,119.74348,54.3009,348.27902,5.12546,776.87384
5471.55811,-4.3816,3.67739,119.74722,54.30791,347.26428,5.07973,772.90875
5462.42236,-4.40605,3.67739,119.75095,54.27797,345.74173,5.10006,774.94659
5454.79736,-4.38077,3.67739,119.75469,54.30054,346.07019,5.15795,779.24542
5447.19092,-4.37279,3.67739,119.75842,54.27831,346.07193,5.10746,773.93671
5439.58398,-4.37955,3.67739,119.72922,54.2406,346.2738,5.13148,779.92853
5449.10986,-4.3926,3.67739,119.71715,54.26667,346.04379,5.06669,772.46393
5501.0332,-4.38982,3.67739,119.72943,54.25731,348.0347,5.14579,778.40991
5552.95654,-4.38842,3.67739,119.75016,54.24796,346.83337,5.16078,779.25763
5515.44141,-4.4035,3.67739,119.72822,54.22629,347.74771,5.1774,780.80005
5470.43555,-4.37034,3.67739,119.71667,54.23184,345.90228,5.09901,774.86578
5465.26416,-4.3913,3.67739,119.7294,54.23103,347.6478,5.10972,775.67957
5460.09277,-4.37171,3.67739,119.72221,54.24915,346.75745,5.10621,776.74341
5454.92139,-4.35565,3.67739,119.71159,54.24963,347.00552,5.10503,774.57294
5448.53125,-4.39469,3.67739,119.7161,54.17817,349.19971,5.1627,777.56555
5441.8125,-4.38573,3.67739,119.72578,54.21649,349.55029,5.12537,778.41724
5435.09375,-4.39484,3.67739,119.7106,54.19312,347.9032,5.16597,779.93524
5464.28174,-4.39323,3.67739,119.71976,54.1531,346.146,5.1789,779.81824
5498.03076,-4.38251,3.67739,119.72891,54.16094,349.19922,5.14307,778.20581
5484.94336,-4.38251,3.67739,119.70044,54.10952,348.30643,5.18721,781.38837
5397.73193,-4.38483,3.67739,119.68571,54.08455,347.03802,5.12545,776.87177
5422.43164,-4.37326,3.67739,119.70557,54.12029,346.39206,5.09267,775.51483
5450.7124,-4.39229,3.67739,119.68954,54.0947,349.56613,5.13805,777.77698
5445.66943,-4.38282,3.67739,119.66962,54.07021,350.10992,5.1171,776.23993
5443.60938,-4.39462,3.67739,119.66923,54.07414,347.3147,5.11431,777.46906
5472.8584,-4.39779,3.67739,119.65935,54.0432,347.48923,5.15207,778.88507
5497.95947,-4.40126,3.67739,119.67202,54.04503,347.34879,5.10179,775.07764
5479.47656,-4.41031,3.67739,119.65639,54.06247,346.98505,5.1284,777.61835
5460.99365,-4.39273,3.67739,119.66535,54.03991,349.12799,5.12782,777.05139
5470.8667,-4.41275,3.67739,119.65659,54.01164,348.68542,5.12606,779.87018
5510.63379,-4.42108,3.67739,119.64462,53.96576,347.48663,5.14384,778.26526
5550.40137,-4.39526,3.67739,119.63608,53.8852,348.67413,5.12391,776.75537
5436.24023,-4.42539,3.67739,119.62753,53.8881,347.12415,5.1475,778.54034
5445.35889,-4.40063,3.67739,119.65842,53.79206,347.18808,5.10938,775.72614
5488.49023,-4.38784,3.67739,119.66523,53.75286,345.91168,5.15238,778.91052
5514.62549,-4.40445,3.67739,119.67204,53.66526,347.0394,5.13768,777.02277
5498.43506,-4.43427,3.67739,119.67886,53.61148,346.90118,5.14616,778.44098
5479.38232,-4.41835,3.67739,119.65211,53.52982,349.01968,5.1581,779.34351
5457.30762,-4.40475,3.67739,119.64701,53.47437,345.7348,5.11313,776.40076
5439.98145,-4.40415,3.67739,119.64191,53.42761,347.40952,5.16179,779.61548
5472.92676,-4.43239,3.67739,119.63682,53.36959,347.76996,5.15723,779.23798
5505.87207,-4.43563,3.67739,119.63172,53.2508,347.38919,5.17475,780.6004
5503.32471,-4.45008,3.67739,119.62663,53.17261,349.01907,5.20171,782.63062
5412.25537,-4.40778,3.67739,119.64132,53.13139,344.64001,5.14177,776.87103
5442.05371,-4.40684,3.67739,119.62807,53.06905,345.70883,5.17394,780.53296
5493.73242,-4.43886,3.67739,119.63112,52.9785,345.40973,5.17898,781.3468
5386.9458,-4.43256,3.67739,119.64443,52.85748,345.71506,5.2169,783.77277
5429.15186,-4.42012,3.67739,119.62971,52.75863,345.73187,5.17409,780.54883
5451.42676,-4.40164,3.67739,119.6526,52.66169,346.51871,5.12151,777.27814
5438.61768,-4.42276,3.67739,119.64208,52.57797,345.44128,5.1724,780.42206
5425.80859,-4.42036,3.67739,119.63477,52.44982,346.7782,5.14795,781.03491
5449.40234,-4.44291,3.67739,119.63239,52.38807,348.4949,5.15377,779.01575
5511.52637,-4.44243,3.67739,119.65277,52.26692,346.08145,5.17238,779.69635
5573.65088,-4.39494,3.67739,119.64675,52.22836,346.28085,5.15886,780.39941
5454.45752,-4.41965,3.67739,119.63953,52.10857,349.43234,5.14655,778.46912
5439.56543,-4.41523,3.67739,119.64618,51.98878,346.34097,5.12584,778.66254
5424.67285,-4.41521,3.67739,119.63475,51.85587,347.12686,5.17324,780.48633
5409.78076,-4.41078,3.67739,119.64567,51.71049,345.3392,5.14011,777.98309
5398.5332,-4.38757,3.67739,119.63305,51.64766,345.35376,5.15398,779.11584
5393.09766,-4.4026,3.67739,119.64954,51.49948,344.20676,5.11137,775.80249
5387.66211,-4.38852,3.67739,119.6404,51.39272,345.34982,5.12174,774.81067
5408.4624,-4.3858,3.67739,119.63126,51.24962,344.41968,5.11628,776.17633
5447.85156,-4.35537,3.67739,119.63825,51.1432,345.55969,5.11394,776.00006
5490.73291,-4.31962,3.67739,119.62754,51.07975,342.42062,5.09558,774.60547
5537.31934,-4.32651,3.67739,119.65267,50.86428,343.61176,5.06572,774.14142
5378.96777,-4.33162,3.67739,119.61427,50.71659,343.50604,5.06176,772.03015
5356.73193,-4.31119,3.67739,119.64291,50.46484,340.23846,5.01989,771.17041
5334.49609,-4.30401,3.67739,119.60763,50.3924,341.81784,5.05603,771.59283
5334.22998,-4.30004,3.67739,119.62556,50.21869,341.24939,5.05333,771.3858
5357.29297,-4.26014,3.67739,119.62522,50.10869,339.86459,5.02564,767.23065
5380.35596,-4.26295,3.67739,119.60512,50.04219,337.39322,4.98922,766.47864
5329.80469,-4.24738,3.67739,119.58935,49.96946,336.66165,4.98939,765.19299
5264.41699,-4.29408,3.67739,119.57728,49.87859,337.79678,4.98813,766.54529
5292.96582,-4.23295,3.67739,119.56675,49.8593,333.20142,4.93532,762.32654
5321.51514,-4.2252,3.67739,119.55693,49.81884,336.15201,4.99921,767.2453
5339.0542,-4.21745,3.67739,119.54711,49.77555,334.10812,4.97295,765.22833
5237.61475,-4.21673,3.67739,119.52688,49.65889,335.73849,4.9871,766.34741
5282.62891,-4.26082,3.67739,119.53472,49.54733,336.34915,4.95885,764.14215
5367.8501,-4.23606,3.67739,119.50442,49.46531,334.93933,4.97341,765.21472
5225.51953,-4.22225,3.67739,119.51297,49.38987,332.99979,4.97762,765.58514
5239.09863,-4.21397,3.67739,119.48372,49.31694,333.64255,4.92953,761.87561
5256.11621,-4.21951,3.67739,119.47739,49.20536,333.05283,4.97626,766.203
5273.13428,-4.1922,3.67739,119.44361,49.1764,331.3862,4.92534,760.82336
5234.07031,-4.22015,3.67739,119.46053,49.06511,331.90128,4.92261,760.12317
5155.10693,-4.18867,3.67739,119.43736,49.00468,329.74628,4.92323,761.38824
5174.08545,-4.17398,3.67739,119.4184,49.0666,329.96149,4.9063,760.07996
5205.87842,-4.20211,3.67739,119.43597,48.9864,331.10284,4.93064,761.49396
5201.37256,-4.1938,3.67739,119.41974,49.02335,329.76337,4.95541,763.875
5158.18213,-4.17731,3.67739,119.41071,48.94788,328.1026,4.93013,761.52582
5169.25391,-4.18989,3.67739,119.39415,48.88406,327.27963,4.86757,759.17902
5195.2666,-4.16517,3.67739,119.37047,48.85247,329.78342,4.87388,757.56708
5221.2793,-4.17099,3.67739,119.36406,48.83666,328.04404,4.8808,759.39954
5247.29199,-4.17963,3.67739,119.37273,48.66827,329.35913,4.90351,759.86591
5142.6333,-4.16619,3.67739,119.35051,48.61954,327.77707,4.90381,758.99011
5129.875,-4.15846,3.67739,119.31931,48.59113,326.90231,4.89672,758.55682
5143.05566,-4.1666,3.67739,119.31591,48.59868,325.98032,4.89419,759.14124
5133.25488,-4.18364,3.67739,119.30173,48.52012,328.64038,4.89752,759.40283
5112.82715,-4.17822,3.67739,119.29887,48.42697,326.97885,4.91762,760.95923
5092.39893,-4.16854,3.67739,119.27487,48.34805,325.96118,4.91813,760.88599
5074.45264,-4.17621,3.67739,119.2572,48.29267,326.48676,4.89987,759.54858
5060.49463,-4.16371,3.67739,119.25118,48.06902,325.40216,4.9235,759.65228
5046.53662,-4.14226,3.67739,119.23723,47.99004,325.35165,4.85562,756.14673
5033.4248,-4.19072,3.67739,119.24315,47.79191,322.30472,4.88885,758.41162
5020.42432,-4.14494,3.67739,119.22187,47.56163,323.45078,4.87394,757.57159
4997.80957,-4.13944,3.67739,119.20789,47.33858,321.05887,4.83999,754.9173
4973.92627,-4.09778,3.67739,119.22788,46.9868,317.94955,4.77998,751.96088
4950.14746,-4.09788,3.67739,119.20999,46.55121,318.00623,4.82562,754.10999
4926.53711,-4.09158,3.67739,119.19104,46.51098,315.19482,4.79544,750.64539
4902.92627,-4.0831,3.67739,119.17152,46.89315,313.22284,4.74883,749.48706
4880.23584,-4.04822,3.67739,119.14943,46.99116,310.65018,4.71435,745.06586
4859.02686,-4.01908,3.67739,119.13165,47.01395,310.40732,4.67617,743.4411
4837.81836,-4.01022,3.67739,119.1287,46.86195,310.19794,4.67355,741.83496
4863.89453,-4.01121,3.67739,119.11761,46.52322,312.22672,4.71039,744.94458
4896.23047,-3.97433,3.67739,119.11209,46.61318,310.73218,4.64057,739.21301
4928.56641,-4.01708,3.67739,119.10657,46.77671,308.84894,4.67915,742.27716
4882.24854,-4.00121,3.67739,119.10104,46.81086,310.47165,4.75347,747.58508
4847.24805,-4.00635,3.67739,119.08719,46.9395,308.02881,4.66899,741.19196
4825.83838,-3.99768,3.67739,119.0359,46.72935,309.48151,4.65964,740.72961
4804.42822,-3.97203,3.67739,119.02385,46.58865,308.56543,4.65317,740.21588
4802.63281,-3.98511,3.67739,119.03196,46.62127,309.86014,4.70379,744.22858
4821.85693,-3.98458,3.67739,119.00407,46.64329,308.3562,4.6808,742.4101
4822.60059,-3.98049,3.67739,118.9901,46.66779,308.73785,4.65708,743.66492
4793.52197,-4.01469,3.67739,118.97295,46.56438,308.06134,4.69742,743.72534
4764.44287,-3.99355,3.67739,118.95346,46.22612,307.71487,4.698,742.94391
4744.79541,-3.99703,3.67739,118.94083,45.8728,308.85199,4.70171,744.06561
4830.17578,-3.98576,3.67739,118.9415,45.71991,308.69077,4.69614,743.62201
4786.81104,-3.98854,3.67739,118.90472,45.33758,305.90695,4.65179,740.1051
4717.78076,-3.98057,3.67739,118.8932,45.22965,305.05902,4.6604,740.79028
4761.82422,-3.96877,3.67739,118.88147,45.08123,304.54379,4.64569,739.82025
4793.39111,-3.95262,3.67739,118.86885,44.97222,302.98648,4.66195,741.2674
4685.65723,-3.95906,3.67739,118.85571,44.82425,300.83319,4.68983,743.12531
4673.86182,-3.88258,3.67739,118.83674,44.53467,299.05411,4.60012,735.97894
4688.78027,-3.8845,3.67739,118.82972,44.27436,298.75281,4.54221,731.33569
4703.69873,-3.89104,3.67739,118.81767,44.1246,297.41898,4.58293,734.8703
4635.90186,-3.87672,3.67739,118.80562,44.09097,295.01712,4.53359,730.64215
4630.98633,-3.85105,3.67739,118.81474,44.10721,293.08856,4.51802,729.38715
4656.09814,-3.86212,3.67739,118.78613,44.25808,293.81094,4.56603,733.24707
4681.20947,-3.83203,3.67739,118.76261,44.37384,294.85913,4.51192,727.87762
4621.33008,-3.85145,3.67739,118.7699,44.56945,293.04807,4.54708,731.72809
4564.08301,-3.84297,3.67739,118.7403,44.71552,294.06116,4.48889,727.03094
4535.17969,-3.83253,3.67739,118.71233,44.82796,292.94504,4.51413,728.17609
4506.27686,-3.84503,3.67739,118.69837,44.94922,293.26608,4.51249,728.93488
4537.74121,-3.8346,3.67739,118.69438,45.04856,292.66022,4.49531,727.5484
4612.63428,-3.80883,3.67739,118.68111,45.13377,293.703,4.47313,725.75397
4569.646,-3.79544,3.67739,118.6467,45.23335,292.7923,4.45417,724.21472
4533.00928,-3.82476,3.67739,118.63058,45.26212,293.10501,4.4847,725.90344
4596.40674,-3.82388,3.67739,118.6065,45.24081,292.5025,4.46616,725.18829
4659.8042,-3.81179,3.67739,118.61679,45.26659,293.37482,4.46503,725.09674
4542.23291,-3.79219,3.67739,118.59559,45.25201,291.86374,4.44673,723.60938
4541.62402,-3.8036,3.67739,118.57439,45.25928,291.83081,4.47092,724.7088
4568.16553,-3.79414,3.67739,118.58973,45.22519,292.40921,4.49767,726.75348
4576.20508,-3.79792,3.67739,118.5771,45.17506,292.10852,4.47915,726.24274
4564.29736,-3.80005,3.67739,118.55833,45.21481,291.86761,4.47018,724.7876
4552.38965,-3.7995,3.67739,118.5346,45.15501,295.13705,4.50184,728.0799
4545.37256,-3.789,3.67739,118.51159,45.30619,290.97794,4.42848,721.2276
4543.63037,-3.79482,3.67739,118.50098,45.32253,291.74533,4.46867,725.92804
4541.88818,-3.76452,3.67739,118.49038,45.41793,292.12057,4.45829,724.54968
4546.56738,-3.80454,3.67739,118.49694,45.44224,292.5379,4.49179,727.26215
4555.87744,-3.79242,3.67739,118.50286,45.43459,292.74182,4.48547,726.73853
4565.18799,-3.82062,3.67739,118.5053,45.35736,293.42886,4.48933,728.03918
4567.47852,-3.83105,3.67739,118.45773,45.41631,292.53867,4.49441,727.47839
4566.47949,-3.81644,3.67739,118.45184,45.52134,292.01025,4.47479,725.88916
4565.48047,-3.84091,3.67739,118.44595,45.58587,293.64255,4.50734,728.52472
4561.64941,-3.81426,3.67739,118.44007,45.59462,291.56772,4.47649,726.02661
4550.56055,-3.8015,3.67739,118.43418,45.65623,293.08432,4.46793,725.3786
4539.47168,-3.82871,3.67739,118.45013,45.72791,294.02374,4.5344,730.70453
4528.3833,-3.83073,3.67739,118.44016,45.8098,292.58496,4.51382,729.84174
4515.90088,-3.83049,3.67739,118.43742,45.94437,293.69568,4.49253,728.07007
4502.41211,-3.83571,3.67739,118.45882,46.14312,292.50269,4.47069,725.55579
4511.74805,-3.8233,3.67739,118.43909,46.13729,293.35858,4.51391,729.05518
4537.58594,-3.83093,3.67739,118.43809,46.30007,291.69092,4.49492,727.5199
4553.77832,-3.85362,3.67739,118.42451,46.55242,292.24603,4.52662,730.08057
4567.25635,-3.84804,3.67739,118.41595,46.70687,292.35721,4.52078,729.60828
4580.73486,-3.86965,3.67739,118.4074,46.83336,294.57559,4.56294,731.71283
4589.66211,-3.87207,3.67739,118.42433,46.71072,292.13452,4.54442,731.17419
4577.88525,-3.88362,3.67739,118.38158,46.15673,293.51859,4.51268,728.95526
4566.1084,-3.89426,3.67739,118.40107,46.31575,293.84436,4.60247,736.14264
4563.20605,-3.87982,3.67739,118.40533,46.7043,293.01706,4.54528,731.5838
4583.11426,-3.87618,3.67739,118.38249,46.93716,292.37909,4.5469,733.13727
4603.02295,-3.87479,3.67739,118.39718,46.57906,292.43143,4.57865,734.26434
4622.93115,-3.90535,3.67739,118.38912,46.12689,292.74582,4.57135,733.67078
4613.86377,-3.88454,3.67739,118.38091,45.83829,291.76904,4.54041,732.07513
4600.09473,-3.89125,3.67739,118.39722,45.42173,293.48029,4.52347,731.12585
4582.9209,-3.88342,3.67739,118.39841,45.13507,293.29477,4.55424,731.86194
4565.74707,-3.88387,3.67739,118.39176,44.63835,294.02704,4.53442,730.70636
4548.57324,-3.87652,3.67739,118.4117,44.1407,294.94443,4.57253,730.92517
4532.97559,-3.85968,3.67739,118.38692,43.8203,293.35431,4.57339,733.84271
4517.59375,-3.83417,3.67739,118.39198,43.46751,291.40326,4.51397,729.05841
4502.21143,-3.85331,3.67739,118.39175,43.2984,289.67053,4.51928,728.52856
4485.76074,-3.81476,3.67739,118.42762,43.21075,288.61395,4.47002,725.50165
4468.14941,-3.8215,3.67739,118.39468,43.33704,287.09177,4.44794,724.90356
4450.53809,-3.80324,3.67739,118.40404,43.43447,286.92273,4.45817,724.73724
4436.86035,-3.79051,3.67739,118.40365,43.52431,286.43787,4.41746,721.52368
4433.32666,-3.77667,3.67739,118.42314,43.59169,288.23523,4.44597,723.54712
4429.79297,-3.78851,3.67739,118.39397,43.57726,284.48233,4.42372,721.72888
4426.25928,-3.78864,3.67739,118.43198,44.11142,286.71884,4.41424,720.47925
4451.79932,-3.76566,3.67739,118.40559,44.53207,287.14749,4.46086,724.75867
4498.4624,-3.84363,3.67739,118.38204,44.82507,286.08694,4.46526,724.85425
4535.58838,-3.80737,3.67739,118.36855,44.49593,287.4028,4.5067,724.60504
4461.68701,-3.79089,3.67739,118.35703,44.2853,284.3696,4.409,720.53296
4433.59863,-3.78246,3.67739,118.37583,43.87047,284.81671,4.40773,718.95752
4418.49902,-3.79788,3.67739,118.36043,44.5168,285.12149,4.4418,723.20831
4403.3999,-3.82093,3.67739,118.37432,45.8129,286.2793,4.50922,727.29138
4429.41553,-3.84911,3.67739,118.3628,46.13089,288.10007,4.4809,726.38422
4464.32666,-3.82504,3.67739,118.36282,46.7212,287.28568,4.49246,727.45514
4507.58936,-3.86105,3.67739,118.3789,46.38045,288.09357,4.48282,727.87726
4550.85156,-3.88058,3.67739,118.36623,44.80025,287.66113,4.48375,727.61731
4594.11426,-3.86595,3.67739,118.37195,44.54607,290.29492,4.52403,728.54773
4458.94043,-3.85439,3.67739,118.36029,45.11491,288.93097,4.46826,725.43048
4481.51416,-3.86494,3.67739,118.3617,45.5155,288.86572,4.4987,729.96625
4504.08789,-3.85556,3.67739,118.35618,45.16777,287.43552,4.44278,723.36621
4526.66162,-3.86099,3.67739,118.36028,44.54841,287.77557,4.50221,727.33173
4527.53076,-3.85836,3.67739,118.36618,44.14486,287.75037,4.45306,724.42316
4492.76172,-3.85774,3.67739,118.3614,43.74183,288.53323,4.52726,730.13239
4475.77637,-3.83623,3.67739,118.37196,43.47849,287.13239,4.51661,729.26385
4463.85449,-3.80785,3.67739,118.3725,43.3606,286.92068,4.41998,721.42963
4451.93262,-3.78819,3.67739,118.36265,43.20777,284.97333,4.42609,721.92828
4467.42627,-3.79146,3.67739,118.35526,43.20544,285.95557,4.39431,719.15045
4490.729,-3.75139,3.67739,118.3869,43.77594,283.97339,4.42556,721.8847
4514.03223,-3.77095,3.67739,118.39494,44.80199,285.04398,4.38716,718.38947
4478.02197,-3.75714,3.67739,118.40298,45.05171,285.22485,4.39337,717.62122
4408.01465,-3.74497,3.67739,118.36258,42.99843,285.85883,4.38865,718.86841
4417.82813,-3.77668,3.67739,118.37273,43.02118,286.46341,4.4215,721.54944
4427.64209,-3.73014,3.67739,118.37689,43.64646,283.142,4.41674,719.60522
4436.58887,-3.71497,3.67739,118.37255,44.04788,282.96274,4.35609,717.04547
4443.28369,-3.71025,3.67739,118.36821,44.01451,283.53503,4.34993,715.68732
4449.97852,-3.69647,3.67739,118.36386,43.62913,281.4238,4.35896,715.91632
4407.53076,-3.70929,3.67739,118.35952,43.39095,281.98911,4.36506,716.93359
4370.03223,-3.72761,3.67739,118.35517,43.04628,283.97961,4.3766,716.09753
4363.16943,-3.7134,3.67739,118.35566,42.9532,281.52887,4.36304,716.76337
4356.30664,-3.70265,3.67739,118.35967,42.82966,283.2334,4.32504,713.63452
4358.34473,-3.71047,3.67739,118.36369,42.70565,282.29971,4.36214,715.27814
4383.54736,-3.68696,3.67739,118.3677,42.79067,281.14679,4.30018,711.58496
4408.75,-3.69647,3.67739,118.37171,42.61498,282.01331,4.33463,715.92737
4433.95313,-3.69313,3.67739,118.37573,42.63298,280.2933,4.33205,714.21777
4388.43311,-3.68074,3.67739,118.37975,42.75546,281.40326,4.33087,714.1203
4312.3418,-3.67699,3.67739,118.37328,42.76549,280.67413,4.34381,715.38098
4358.28174,-3.6926,3.67739,118.36873,42.78112,280.3399,4.31894,713.04297
4358.89111,-3.67069,3.67739,118.37442,42.96363,280.11325,4.34557,715.33099
4337.90283,-3.67719,3.67739,118.35743,42.98698,280.43314,4.35927,716.45581
4323.9585,-3.66774,3.67739,118.3495,43.11431,280.50464,4.35245,717.97766
4342.72217,-3.67044,3.67739,118.34145,43.22741,280.32559,4.30542,712.01898
4361.48584,-3.67913,3.67739,118.33341,43.20566,280.34073,4.38612,718.21075
4374.46484,-3.69564,3.67739,118.35232,43.16609,282.11133,4.37422,717.68317
4360.5625,-3.65826,3.67739,118.33904,43.34457,278.85077,4.35853,716.39758
4346.66016,-3.68572,3.67739,118.3336,43.39634,278.66592,4.35257,717.39142
4332.99756,-3.63446,3.67739,118.34262,43.65688,278.30606,4.35548,716.14661
4319.73096,-3.68177,3.67739,118.34313,43.68657,280.79565,4.37952,718.45374
4306.46484,-3.67303,3.67739,118.32135,43.74688,280.48743,4.3868,718.71436
4293.19824,-3.68048,3.67739,118.33267,43.78543,278.91644,4.34468,715.19946
4339.63916,-3.69645,3.67739,118.34829,43.91267,278.6438,4.32632,713.7442
4387.49854,-3.66737,3.67739,118.34655,44.10603,279.186,4.34481,714.12805
